id;name;Image;slotType;weaponType;Url;Level;Tibia Buy Price;Tibia Sell Price;Is Missing Tibia source;Buy;Sell;LootFrom;absorbPercentAll;absorbPercentDeath;absorbPercentEarth;absorbPercentEnergy;absorbPercentFire;absorbPercentHoly;absorbPercentIce;absorbPercentLifeDrain;absorbPercentManaDrain;absorbPercentPhysical;absorbPercentPoison;allowpickupable;ammoType;armor;attack;blockprojectile;charges;containerSize;corpseType;decayTo;defense;description;destroyTo;duration;effect;elementEarth;elementEnergy;elementFire;elementIce;extradef;femaleTransformTo;field;floorchange;fluidSource;fluidcontainer;forceSerialize;healthGain;healthTicks;hitChance;invisible;levelDoor;magiclevelpoints;maleTransformTo;manaGain;manaTicks;manashield;maxHitChance;maxTextLen;partnerDirection;range;readable;replaceable;rotateTo;runeSpellName;shootType;showattributes;showcharges;showcount;showduration;skillAxe;skillClub;skillDist;skillFist;skillShield;skillSword;speed;stopduration;suppressDrown;suppressDrunk;transformDeEquipTo;transformEquipTo;transformTo;type;weight;worth;writeOnceItemId;writeable
7957;jester hat;;head;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;
7958;jester staff;;;club;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725;;;
8266;koshei's ancient amulet;;necklace;;;;;;;;;;;8;;;;-50;;;;;;;;;;;;;;;;The effects of this amulet are unknown.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;500;;;
8601;steel axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4100;;;
8602;jagged sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;14;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1800;;;
8752;the ring of the count;;ring;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;
8819;magician's robe;;body;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;This robe feels soft and light as a feather.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2500;;;
8820;mage hat;;head;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750;;;
8821;witchhunter's cloak;;body;;;;;;;;;;;2;;;;-2;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2500;;;
8849;modified crossbow;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;bolt;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;3500;;;
8850;chain bolter;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;bolt;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;5500;;;
8851;royal crossbow;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;bolt;;5;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;12000;;;
8852;devileye;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;bolt;;20;;;;;;;;;;;;;;;;;;;;;;;;-20;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;5500;;;
8853;ironworker;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;bolt;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;5500;;;
8854;warsinger bow;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;arrow;;3;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;4500;;;
8855;composite hornbow;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;arrow;;3;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;5200;;;
8856;yol's bow;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;arrow;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;3500;;;
8857;silkweaver bow;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;arrow;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;2200;;;
8858;elethriel's elemental bow;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;arrow;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;4400;;;
8865;dark lord's cape;;body;;;;;;;;;;;8;;;;-8;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2900;;;
8866;serpent coat;;body;;;;;;;;;;;;;-12;;;12;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2850;;;
8867;dragon robe;;body;;;;;;;;;;;;;;12;;-12;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2850;;;
8868;;;body;;;;;;;;;;;;-12;12;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2850;;;
8869;greenwood coat;;body;;;;;;;;;;;;12;-12;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2850;;;
8870;spirit cloak;;body;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2650;;;
8871;focus cape;;body;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2100;;;
8872;belted cape;;body;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3500;;;
8873;hibiscus dress;;body;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1900;;;
8874;summer dress;;body;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;
8875;tunic;;body;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1500;;;
8876;girl's dress;;body;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1300;;;
8877;lavos armor;;body;;;;;;;;;;;;;;3;;-3;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8500;;;
8878;crystalline armor;;body;;;;;;;;;;;;;-3;;;3;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8450;;;
8879;voltage armor;;body;;;;;;;;;;;;-3;3;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8450;;;
8880;swamplair armor;;body;;;;;;;;;;;;3;;-3;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8450;;;
8881;fireborn giant armor;;body;;;;;;;;;;;;;;5;;-5;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;12000;;;
8882;earthborn titan armor;;body;;;;;;;;;;;;5;;-5;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;12000;;;
8883;windborn colossus armor;;body;;;;;;;;;;;;-5;5;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;12000;;;
8884;oceanborn leviathan armor;;body;;;;;;;;;;;;;-5;;;5;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;10000;;;
8885;divine plate;;body;;;;;;;;;;;10;;;;-10;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7500;;;
8886;molten plate;;body;;;;;;;;;;;;;;7;;-7;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7500;;;
8887;frozen plate;;body;;;;;;;;;;;;;-7;;;7;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7500;;;
8888;master archer's armor;;body;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;6900;;;
8889;skullcracker armor;;body;;;;;;;;;;;5;;;;-5;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11000;;;
8890;robe of the underworld;;body;;;;;;;;;;;12;;;;-12;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1900;;;
8891;paladin armor;;body;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;6500;;;
8892;ethno coat;;body;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2550;;;
8900;spellbook of enlightenment;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;It shows your spells and can also shield against attack when worn.;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4500;;;
8901;spellbook of warding;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;It shows your spells and can also shield against attack when worn.;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4500;;;
8902;spellbook of mind control;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;It shows your spells and can also shield against attack when worn.;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4500;;;
8903;spellbook of lost souls;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;It shows your spells and can also shield against attack when worn.;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4650;;;
8904;spellscroll of prophecies;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;It shows your spells and can also shield against attack when worn.;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2850;;;
8905;rainbow shield;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;Strange elemental magic flows over this shield.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6900;;;
8906;fiery rainbow shield;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;8905;36;It has been temporarily imbued with fire magic and boosts your shielding skill.;;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;6900;;;
8907;icy rainbow shield;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;8905;41;It has been temporarily imbued with ice magic and has a greatly increased shielding value.;;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6900;;;
8908;sparking rainbow shield;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;8905;36;It has been temporarily imbued with energy magic and increases your speed.;;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;6900;;;
8909;terran rainbow shield;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;8905;37;It has been temporarily imbued with earth magic and boosts your regeneration.;;1200;;;;;;;;;;;;;1;3000;;;;;;4;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6900;;;
8910;underworld rod;;;wand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;death;;;;;;;;;;;;;;;;;;;2900;;;
8911;northwind rod;;;wand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;ice;;;;;;;;;;;;;;;;;;;2900;;;
8912;springsprout rod;;;wand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;earth;;;;;;;;;;;;;;;;;;;2700;;;
8918;spellbook of dark mysteries;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;It shows your spells and can also shield against attack when worn.;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2850;;;
8920;wand of starstorm;;;wand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;It is sparkling with universal energy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;energy;;;;;;;;;;;;;;;;;;;2550;;;
8921;wand of draconia;;;wand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;This wand holds the spirit and soul of a dragon lord.;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;fire;;;;;;;;;;;;;;;;;;;2700;;;
8922;wand of voodoo;;;wand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;It is filled with the dark hatred and rage of a tormented demonic being.;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;death;;;;;;;;;;;;;;;;;;;2850;;;
8923;ranger legs;;legs;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3500;;;
8924;hellforged axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;54;;;;;;28;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11000;;;
8925;solar axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;52;;;;;;29;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11000;;;
8927;dark trinity mace;;;club;;;;;;;;;;;;;;;;;;;;;;;51;;;;;;32;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9900;;;
8928;obsidian truncheon;;;club;;;;;;;;;;;;;;;;;;;;;;;50;;;;;;30;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9500;;;
8929;stomper;;;club;;;;;;;;;;;;;;;;;;;;;;;51;;;;;;20;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9000;;;
8930;emerald sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;49;;;;;;33;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4200;;;
8932;calamity;;;sword;;;;;;;;;;;;;;;;;;;;;;;51;;;;;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6800;;;
9774;brocade backpack;;backpack;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1800;;;
9775;brocade bag;;backpack;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800;;;
9776;yalahari armor;;body;;;;;;;;;;;3;;;;;;;;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7000;;;
9777;yalahari leg piece;;legs;;;;;;;;;;;5;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;6500;;;
9778;yalahari mask;;head;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3500;;;
9808;rusty armor;;body;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;If you can remove the rust layer and dirt from the armor you will be able to see what it is.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;;;
9809;rusty armor;;body;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;If you can remove the rust layer and dirt from the armor you will be able to see what it is.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;;;
9810;rusty armor;;body;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;If you can remove the rust layer and dirt from the armor you will be able to see what it is.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;;;
9811;rusty legs;;legs;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;If you can remove the rust layer and dirt from the legs you will be able to see what it is.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2800;;;
9812;rusty legs;;legs;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;If you can remove the rust layer and dirt from the legs you will be able to see what it is.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2800;;;
9813;rusty legs;;legs;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;If you can remove the rust layer and dirt from the legs you will be able to see what it is.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2800;;;
9932;firewalker boots;;feet;;;;;;;;;;;;;;90;;;;;;;;;2;;;;;;10146;;Wearing these boots reduces the damage gotten from fiery ground.;;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;9933;;;;950;;;
9933;firewalker boots;;feet;;;;;;;;;;;;;;90;;;;;;;;;2;;;;;;;;Wearing these boots reduces the damage gotten from fiery ground.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;9932;;;950;;;
10016;batwing hat;;head;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;600;;;
10028;black scale armor;;body;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11000;;;
10026;dark skull shield;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7500;;;
10120;holy shield;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6900;;;
10119;argent armor;;body;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7900;;;
10123;holy armor;;body;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12400;;;
10122;elven armor;;body;;;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5300;;;
10121;holy boots;;feet;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4100;;;
10020;heroic armor;;body;;;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8100;;;
10108;god's hammer;;;club;;;;;;;;;;;;;;;;;;;;;;;56;;;;;;37;In memory of God AbC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16000;;;
10106;heavy hammer;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9100;;;
10104;dragon skull hammer;;;club;;;;;;;;;;;;;;;;;;;;;;;37;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6800;;;
10029;warlock sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;49;;;;;;32;It is the magic sword of powerful energy.;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;energy;;;;;;;;;;;;;;;;;;;4600;;;
10144;twin blade sword;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;56;;;;;;16;Twin blades power;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10100;;;
10101;girinder;;;sword;;;;;;;;;;;;;;;;;;;;;;;44;;;;;;28;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5300;;;
10102;demonic sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;53;;;;;;36;Cursed bloody sword.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6100;;;
10117;holy helmet;;head;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5300;;;
10116;monastic helmet;;head;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4600;;;
10118;vampire helmet;;head;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2700;;;
10109;wooden hammer;;;club;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1600;;;
10103;simple sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;13;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;;;
10018;wourius;;;axe;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2300;;;
10107;monastic hammer;;;club;;;;;;;;;;;;;;;;;;;;;;;41;;;;;;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4800;;;
10111;monastic axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6700;;;
10110;ister axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;34;;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5000;;;
10417;simple axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5000;;;
10113;holy axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;53;;;;;;32;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7800;;;
10114;blue steel axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;48;;;;;;27;Dwarven blue iron axe.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6400;;;
10115;warlike axe;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;44;;;;;;16;Orcish work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8600;;;
10022;kheop;;;sword;;;;;;;;;;;;;;;;;;;;;;;41;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4700;;;
10021;decorated sword;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;
10031;red blade;;;sword;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4200;;;
10040;veteran armor;;body;;;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8500;;;
10041;veteran armor;;body;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8500;;;
10042;gold-plated veteran armor;;body;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7100;;;
10318;cursed sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;48;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7600;;;
10598;jewel sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;22;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4300;;;
10597;holy blessed sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;54;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8100;;;
